datetime,temperature,humidity,wind_speed,hour,day_of_week,is_holiday,power_zone1
2017-05-16 19:20:00,20.71,62.25,4.916,19,1,0,41774.16393
2017-05-16 19:30:00,20.6,64.35,4.917,19,1,0,44732.85246
2017-05-16 19:40:00,20.28,65.55,4.919,19,1,0,45752.65574
2017-05-16 19:50:00,20.22,64.75,4.919,19,1,0,46205.90164
2017-05-16 20:00:00,20.1,65.52,4.928,20,1,0,46533.2459
2017-05-16 20:10:00,20.01,65.09,4.923,20,1,0,46709.5082
2017-05-16 20:20:00,19.84,65.05,4.918,20,1,0,46608.78689
2017-05-16 20:30:00,19.76,65.82,4.926,20,1,0,46294.03279
2017-05-16 20:40:00,19.67,66.08,4.92,20,1,0,46193.31148
2017-05-16 20:50:00,19.59,67.69,4.922,20,1,0,45714.88525
2017-05-16 21:00:00,19.51,68.09,4.919,21,1,0,45110.55738
2017-05-16 21:10:00,19.46,70.1,4.924,21,1,0,44972.06557
2017-05-16 21:20:00,19.34,71.1,4.923,21,1,0,44758.03279
2017-05-16 21:30:00,19.26,71.3,4.921,21,1,0,44141.11475
2017-05-16 21:40:00,19.23,72.1,4.924,21,1,0,43385.70492
2017-05-16 21:50:00,19.17,72.5,4.926,21,1,0,43070.95082
2017-05-16 22:00:00,19.19,72.6,4.918,22,1,0,42441.44262
2017-05-16 22:10:00,19.27,73.1,4.918,22,1,0,41736.39344
2017-05-16 22:20:00,19.29,74.7,4.922,22,1,0,40427.01639
2017-05-16 22:30:00,19.14,75.0,4.92,22,1,0,39608.65574
2017-05-16 22:40:00,19.08,75.6,4.92,22,1,0,38651.80328
2017-05-16 22:50:00,19.12,77.6,4.922,22,1,0,37329.83607
2017-05-16 23:00:00,19.0,79.5,4.916,23,1,0,35944.91803
2017-05-16 23:10:00,18.84,80.0,4.916,23,1,0,34774.03279
2017-05-16 23:20:00,18.78,80.3,4.916,23,1,0,33615.7377
2017-05-16 23:30:00,18.73,80.9,4.917,23,1,0,32507.80328
2017-05-16 23:40:00,18.62,81.3,4.917,23,1,0,31626.4918
2017-05-16 23:50:00,18.49,82.1,4.92,23,1,0,30732.59016
2017-05-17 00:00:00,18.23,83.2,4.914,0,2,0,30128.2623
2017-05-17 00:10:00,18.17,83.9,4.916,0,2,0,29259.54098
2017-05-17 00:20:00,18.14,84.3,4.919,0,2,0,28617.44262
2017-05-17 00:30:00,18.09,84.9,4.913,0,2,0,28038.29508
2017-05-17 00:40:00,18.08,85.5,4.918,0,2,0,27799.08197
2017-05-17 00:50:00,17.99,86.0,4.917,0,2,0,27207.34426
2017-05-17 01:00:00,17.89,86.2,4.914,1,2,0,26577.83607
2017-05-17 01:10:00,17.7,85.8,4.92,1,2,0,26502.29508
2017-05-17 01:20:00,17.72,85.0,4.918,1,2,0,26086.81967
2017-05-17 01:30:00,17.88,85.0,4.917,1,2,0,25772.06557
2017-05-17 01:40:00,17.82,85.0,4.915,1,2,0,25583.21311
2017-05-17 01:50:00,17.68,84.9,4.917,1,2,0,25709.11475
2017-05-17 02:00:00,17.13,84.9,4.914,2,2,0,25633.57377
2017-05-17 02:10:00,16.85,85.2,4.917,2,2,0,25482.4918
2017-05-17 02:20:00,16.66,85.3,4.922,2,2,0,25331.40984
2017-05-17 02:30:00,16.56,85.3,4.916,2,2,0,25167.7377
2017-05-17 02:40:00,16.38,85.5,4.92,2,2,0,25255.86885
2017-05-17 02:50:00,16.16,85.7,4.922,2,2,0,25255.86885
2017-05-17 03:00:00,16.06,85.9,4.917,3,2,0,25281.04918
2017-05-17 03:10:00,16.82,87.4,4.917,3,2,0,25180.32787
2017-05-17 03:20:00,17.33,86.0,4.914,3,2,0,25344.0
2017-05-17 03:30:00,17.32,86.1,4.915,3,2,0,26326.03279
2017-05-17 03:40:00,17.24,86.1,4.917,3,2,0,25910.55738
2017-05-17 03:50:00,17.1,86.2,4.915,3,2,0,25620.98361
2017-05-17 04:00:00,16.99,86.1,4.917,4,2,0,25444.72131
2017-05-17 04:10:00,16.94,85.9,4.917,4,2,0,25532.85246
2017-05-17 04:20:00,16.85,85.7,4.915,4,2,0,25331.40984
2017-05-17 04:30:00,16.9,85.7,4.915,4,2,0,24865.57377
2017-05-17 04:40:00,16.95,85.5,4.916,4,2,0,24047.21311
2017-05-17 04:50:00,16.99,85.4,4.914,4,2,0,22662.29508
2017-05-17 05:00:00,17.02,85.2,4.917,5,2,0,21780.98361
2017-05-17 05:10:00,17.02,85.0,4.917,5,2,0,21227.01639
2017-05-17 05:20:00,17.16,84.9,4.913,5,2,0,21264.78689
2017-05-17 05:30:00,17.3,84.5,4.917,5,2,0,21227.01639
2017-05-17 05:40:00,17.59,84.5,4.915,5,2,0,21227.01639
2017-05-17 05:50:00,17.62,84.5,4.915,5,2,0,21491.40984
2017-05-17 06:00:00,17.62,84.7,4.918,6,2,0,22423.08197
2017-05-17 06:10:00,17.6,84.8,4.917,6,2,0,23719.86885
2017-05-17 06:20:00,17.65,84.9,4.916,6,2,0,24286.42623
2017-05-17 06:30:00,17.72,85.1,4.914,6,2,0,24462.68852
2017-05-17 06:40:00,17.8,85.2,4.918,6,2,0,24550.81967
2017-05-17 06:50:00,17.81,85.5,4.915,6,2,0,24563.40984
2017-05-17 07:00:00,17.83,85.8,4.915,7,2,0,25029.2459
2017-05-17 07:10:00,17.88,85.9,4.916,7,2,0,25646.16393
2017-05-17 07:20:00,17.95,86.0,4.913,7,2,0,26036.45902
2017-05-17 07:30:00,18.02,85.9,4.912,7,2,0,26263.08197
2017-05-17 07:40:00,18.15,85.8,4.915,7,2,0,26426.7541
2017-05-17 07:50:00,18.26,85.8,4.916,7,2,0,27308.06557
2017-05-17 08:00:00,18.4,85.8,4.912,8,2,0,28050.88525
2017-05-17 08:10:00,18.58,85.6,4.917,8,2,0,28315.27869
2017-05-17 08:20:00,18.57,84.9,4.918,8,2,0,28881.83607
2017-05-17 08:30:00,18.63,84.6,4.917,8,2,0,29246.95082
2017-05-17 08:40:00,18.83,83.9,4.92,8,2,0,29675.01639
2017-05-17 08:50:00,18.98,82.9,4.923,8,2,0,30166.03279
2017-05-17 09:00:00,19.13,82.0,4.917,9,2,0,30342.29508
2017-05-17 09:10:00,19.36,81.5,4.922,9,2,0,31299.14754
2017-05-17 09:20:00,19.45,80.0,4.923,9,2,0,32256.0
2017-05-17 09:30:00,19.47,79.0,4.916,9,2,0,31916.06557
2017-05-17 09:40:00,19.68,79.0,4.917,9,2,0,32910.68852
2017-05-17 09:50:00,19.86,77.4,4.919,9,2,0,33238.03279
2017-05-17 10:00:00,19.87,75.6,4.923,10,2,0,33200.2623
2017-05-17 10:10:00,20.16,75.6,4.919,10,2,0,33389.11475
2017-05-17 10:20:00,20.53,74.0,4.924,10,2,0,33867.54098
2017-05-17 10:30:00,20.47,72.7,4.922,10,2,0,34232.65574
2017-05-17 10:40:00,20.62,71.3,4.918,10,2,0,34408.91803
2017-05-17 10:50:00,20.82,70.5,4.921,10,2,0,34937.70492
2017-05-17 11:00:00,20.98,68.33,4.922,11,2,0,36209.31148
2017-05-17 11:10:00,20.94,68.84,4.922,11,2,0,36964.72131
2017-05-17 11:20:00,21.0,68.3,4.925,11,2,0,37556.45902
2017-05-17 11:30:00,21.17,67.33,4.923,11,2,0,37065.44262
2017-05-17 11:40:00,21.17,67.57,4.926,11,2,0,36561.83607
2017-05-17 11:50:00,21.22,67.43,4.927,11,2,0,36687.7377
2017-05-17 12:00:00,21.41,67.23,4.923,12,2,0,36310.03279
2017-05-17 12:10:00,21.46,66.97,4.924,12,2,0,36423.34426
2017-05-17 12:20:00,21.18,68.27,4.92,12,2,0,36599.60656
2017-05-17 12:30:00,21.49,67.97,4.927,12,2,0,36826.22951
2017-05-17 12:40:00,21.43,68.03,4.932,12,2,0,36561.83607
2017-05-17 12:50:00,21.44,68.3,4.926,12,2,0,36335.21311
2017-05-17 13:00:00,21.47,67.0,4.921,13,2,0,36587.01639
2017-05-17 13:10:00,21.5,67.6,4.921,13,2,0,36599.60656
2017-05-17 13:20:00,21.32,67.23,4.919,13,2,0,36435.93443
2017-05-17 13:30:00,21.35,66.9,4.921,13,2,0,36121.18033
2017-05-17 13:40:00,21.29,66.73,4.924,13,2,0,35995.27869
2017-05-17 13:50:00,21.49,66.27,4.918,13,2,0,35655.34426
2017-05-17 14:00:00,21.53,66.83,4.921,14,2,0,35479.08197
2017-05-17 14:10:00,21.6,65.9,4.924,14,2,0,35290.22951
2017-05-17 14:20:00,21.47,66.7,4.918,14,2,0,35277.63934
2017-05-17 14:30:00,21.68,66.7,4.918,14,2,0,35340.59016
2017-05-17 14:40:00,21.7,65.9,4.919,14,2,0,35013.2459
2017-05-17 14:50:00,21.82,65.93,4.917,14,2,0,34648.13115
2017-05-17 15:00:00,21.67,65.7,4.92,15,2,0,34748.85246
2017-05-17 15:10:00,21.73,66.07,4.918,15,2,0,34597.77049
2017-05-17 15:20:00,21.73,66.1,4.913,15,2,0,34408.91803
2017-05-17 15:30:00,21.54,66.5,4.921,15,2,0,34396.32787
2017-05-17 15:40:00,21.35,67.17,4.918,15,2,0,34220.06557
2017-05-17 15:50:00,21.53,67.0,4.918,15,2,0,33854.95082
2017-05-17 16:00:00,21.51,67.6,4.919,16,2,0,33389.11475
2017-05-17 16:10:00,21.31,67.83,4.923,16,2,0,33149.90164
2017-05-17 16:20:00,21.47,67.3,4.929,16,2,0,33036.59016
2017-05-17 16:30:00,21.18,68.13,4.92,16,2,0,33024.0
2017-05-17 16:40:00,21.11,68.63,4.916,16,2,0,33011.40984
2017-05-17 16:50:00,21.0,69.46,4.918,16,2,0,32747.01639
2017-05-17 17:00:00,20.8,71.0,4.921,17,2,0,32784.78689
2017-05-17 17:10:00,20.96,70.9,4.92,17,2,0,32961.04918
2017-05-17 17:20:00,20.61,72.2,4.92,17,2,0,32910.68852
2017-05-17 17:30:00,20.78,72.1,4.916,17,2,0,33112.13115
2017-05-17 17:40:00,20.78,71.7,4.918,17,2,0,33426.88525
2017-05-17 17:50:00,20.76,71.6,4.92,17,2,0,33590.55738
2017-05-17 18:00:00,20.61,72.4,4.921,18,2,0,33817.18033
2017-05-17 18:10:00,20.57,72.4,4.919,18,2,0,34081.57377
2017-05-17 18:20:00,20.37,73.1,4.916,18,2,0,34484.45902
2017-05-17 18:30:00,20.41,73.2,4.918,18,2,0,34572.59016
2017-05-17 18:40:00,20.3,73.8,4.918,18,2,0,35000.65574
2017-05-17 18:50:00,20.18,74.4,4.918,18,2,0,35856.78689
2017-05-17 19:00:00,20.08,75.1,4.924,19,2,0,37317.2459
2017-05-17 19:10:00,19.99,75.3,4.919,19,2,0,38903.60656
2017-05-17 19:20:00,19.91,76.0,4.918,19,2,0,41371.27869
2017-05-17 19:30:00,19.79,76.4,4.919,19,2,0,44632.13115
2017-05-17 19:40:00,19.68,77.2,4.919,19,2,0,45576.39344
2017-05-17 19:50:00,19.59,77.7,4.919,19,2,0,46331.80328
2017-05-17 20:00:00,19.54,77.9,4.919,20,2,0,46860.59016
2017-05-17 20:10:00,19.38,78.8,4.918,20,2,0,46910.95082
2017-05-17 20:20:00,19.37,78.8,4.924,20,2,0,46344.39344
2017-05-17 20:30:00,19.37,79.0,4.921,20,2,0,45865.96721
2017-05-17 20:40:00,19.35,79.3,4.923,20,2,0,45714.88525
2017-05-17 20:50:00,19.29,79.4,4.923,20,2,0,45966.68852
2017-05-17 21:00:00,19.25,79.5,4.918,21,2,0,46042.22951
2017-05-17 21:10:00,19.04,80.2,4.922,21,2,0,45639.34426
2017-05-17 21:20:00,18.95,80.7,4.922,21,2,0,44984.65574
2017-05-17 21:30:00,18.92,80.9,4.917,21,2,0,44405.5082
2017-05-17 21:40:00,18.9,81.2,4.916,21,2,0,43624.91803
2017-05-17 21:50:00,18.9,81.3,4.923,21,2,0,43247.21311
2017-05-17 22:00:00,18.61,81.7,4.918,22,2,0,42705.83607
2017-05-17 22:10:00,18.44,82.0,4.919,22,2,0,41686.03279
2017-05-17 22:20:00,18.29,82.5,4.922,22,2,0,40817.31148
2017-05-17 22:30:00,18.19,82.7,4.92,22,2,0,39520.52459
2017-05-17 22:40:00,18.1,83.0,4.921,22,2,0,38462.95082
2017-05-17 22:50:00,18.13,83.6,4.924,22,2,0,37128.39344
2017-05-17 23:00:00,18.08,83.4,4.914,23,2,0,35982.68852
2017-05-17 23:10:00,17.81,83.8,4.918,23,2,0,35101.37705
2017-05-17 23:20:00,17.63,84.3,4.92,23,2,0,34144.52459
2017-05-17 23:30:00,17.59,84.8,4.917,23,2,0,33363.93443
2017-05-17 23:40:00,17.53,85.0,4.92,23,2,0,32041.96721
2017-05-17 23:50:00,17.4,85.6,4.921,23,2,0,31148.06557
2017-05-18 00:00:00,17.28,86.0,4.915,0,3,0,30518.55738
2017-05-18 00:10:00,17.2,86.2,4.917,0,3,0,29926.81967
2017-05-18 00:20:00,17.29,86.4,4.917,0,3,0,29385.44262
2017-05-18 00:30:00,17.41,86.4,4.918,0,3,0,28793.70492
2017-05-18 00:40:00,17.48,86.6,4.919,0,3,0,28164.19672
2017-05-18 00:50:00,17.65,86.6,4.92,0,3,0,27862.03279
2017-05-18 01:00:00,17.71,86.7,4.916,1,3,0,27383.60656
2017-05-18 01:10:00,17.84,86.7,4.918,1,3,0,27005.90164
2017-05-18 01:20:00,17.46,86.4,4.918,1,3,0,26603.01639
2017-05-18 01:30:00,17.17,86.9,4.922,1,3,0,26263.08197
2017-05-18 01:40:00,17.59,87.5,4.914,1,3,0,25709.11475
2017-05-18 01:50:00,17.57,86.7,4.919,1,3,0,25444.72131
2017-05-18 02:00:00,17.55,86.6,4.914,2,3,0,25419.54098
2017-05-18 02:10:00,17.68,86.7,4.917,2,3,0,25495.08197
2017-05-18 02:20:00,17.73,86.1,4.916,2,3,0,25255.86885
2017-05-18 02:30:00,17.66,86.0,4.918,2,3,0,25129.96721
2017-05-18 02:40:00,17.48,85.8,4.916,2,3,0,24966.29508
2017-05-18 02:50:00,17.44,85.8,4.917,2,3,0,25029.2459
2017-05-18 03:00:00,17.54,85.5,4.913,3,3,0,25306.22951
2017-05-18 03:10:00,17.7,85.4,4.917,3,3,0,25344.0
2017-05-18 03:20:00,17.75,85.0,4.919,3,3,0,25419.54098
2017-05-18 03:30:00,17.73,85.0,4.915,3,3,0,26023.86885
2017-05-18 03:40:00,17.8,85.4,4.916,3,3,0,25923.14754
2017-05-18 03:50:00,17.98,85.4,4.915,3,3,0,25444.72131
2017-05-18 04:00:00,18.12,85.4,4.916,4,3,0,25331.40984
2017-05-18 04:10:00,18.25,85.0,4.915,4,3,0,25218.09836
2017-05-18 04:20:00,18.19,84.6,4.917,4,3,0,25192.91803
2017-05-18 04:30:00,18.15,84.7,4.916,4,3,0,24978.88525
2017-05-18 04:40:00,18.32,84.5,4.915,4,3,0,24676.72131
2017-05-18 04:50:00,18.44,84.2,4.919,4,3,0,23102.95082
2017-05-18 05:00:00,18.44,83.5,4.918,5,3,0,22020.19672
2017-05-18 05:10:00,18.38,83.4,4.916,5,3,0,21478.81967
2017-05-18 05:20:00,18.48,83.1,4.914,5,3,0,21315.14754
2017-05-18 05:30:00,18.56,82.0,4.914,5,3,0,21365.5082
2017-05-18 05:40:00,18.55,81.6,4.912,5,3,0,21642.4918
2017-05-18 05:50:00,18.53,81.5,4.911,5,3,0,22070.55738
2017-05-18 06:00:00,18.54,81.5,4.919,6,3,0,22989.63934
2017-05-18 06:10:00,18.5,81.5,4.916,6,3,0,23593.96721
2017-05-18 06:20:00,18.6,81.3,4.917,6,3,0,24097.57377
2017-05-18 06:30:00,18.72,79.8,4.914,6,3,0,24173.11475
2017-05-18 06:40:00,18.84,78.5,4.913,6,3,0,24248.65574
2017-05-18 06:50:00,18.85,78.1,4.912,6,3,0,24311.60656
2017-05-18 07:00:00,18.86,78.8,4.916,7,3,0,25192.91803
2017-05-18 07:10:00,18.8,79.0,4.916,7,3,0,24626.36066
2017-05-18 07:20:00,18.81,78.7,4.917,7,3,0,25041.83607
2017-05-18 07:30:00,18.83,78.2,4.918,7,3,0,26225.31148
2017-05-18 07:40:00,18.88,78.2,4.915,7,3,0,27005.90164
2017-05-18 07:50:00,18.96,77.0,4.916,7,3,0,27509.5082
2017-05-18 08:00:00,19.23,76.8,4.917,8,3,0,28076.06557
2017-05-18 08:10:00,19.54,75.1,4.916,8,3,0,28932.19672
2017-05-18 08:20:00,19.86,73.4,4.922,8,3,0,29612.06557
2017-05-18 08:30:00,20.16,69.83,4.917,8,3,0,30014.95082
2017-05-18 08:40:00,20.49,67.9,4.918,8,3,0,29813.5082
2017-05-18 08:50:00,20.8,66.16,4.926,8,3,0,30228.98361
2017-05-18 09:00:00,21.02,64.83,4.917,9,3,0,30518.55738
2017-05-18 09:10:00,21.48,63.53,4.923,9,3,0,31399.86885
2017-05-18 09:20:00,21.68,61.79,4.922,9,3,0,31878.29508
2017-05-18 09:30:00,21.93,60.03,4.921,9,3,0,32658.88525
2017-05-18 09:40:00,22.22,58.52,4.917,9,3,0,32935.86885
2017-05-18 09:50:00,22.52,57.29,4.921,9,3,0,33200.2623
2017-05-18 10:00:00,22.92,55.79,4.916,10,3,0,33389.11475
2017-05-18 10:10:00,23.41,53.85,4.922,10,3,0,33892.72131
2017-05-18 10:20:00,23.89,51.58,4.917,10,3,0,33968.2623
2017-05-18 10:30:00,24.08,50.35,4.921,10,3,0,34232.65574
2017-05-18 10:40:00,24.36,47.25,4.922,10,3,0,34459.27869
2017-05-18 10:50:00,24.79,45.04,4.922,10,3,0,34962.88525
2017-05-18 11:00:00,24.89,43.94,4.919,11,3,0,35277.63934
2017-05-18 11:10:00,24.66,44.98,4.922,11,3,0,36045.63934
2017-05-18 11:20:00,24.91,45.45,4.919,11,3,0,36221.90164
2017-05-18 11:30:00,25.09,44.54,4.922,11,3,0,36033.04918
2017-05-18 11:40:00,25.17,44.24,4.928,11,3,0,36372.98361
2017-05-18 11:50:00,25.32,43.58,4.925,11,3,0,36473.70492
2017-05-18 12:00:00,25.38,42.41,4.92,12,3,0,36058.22951
2017-05-18 12:10:00,25.91,40.64,4.919,12,3,0,36033.04918
2017-05-18 12:20:00,26.22,39.94,4.923,12,3,0,36284.85246
2017-05-18 12:30:00,26.37,39.74,4.918,12,3,0,36108.59016
2017-05-18 12:40:00,26.46,38.71,4.92,12,3,0,36020.45902
2017-05-18 12:50:00,26.24,39.17,4.918,12,3,0,35655.34426
2017-05-18 13:00:00,26.76,37.64,4.916,13,3,0,35491.67213
2017-05-18 13:10:00,27.36,37.14,4.917,13,3,0,35529.44262
2017-05-18 13:20:00,27.36,36.64,4.92,13,3,0,36045.63934
2017-05-18 13:30:00,27.45,36.64,4.919,13,3,0,36360.39344
2017-05-18 13:40:00,27.46,36.97,4.922,13,3,0,36347.80328
2017-05-18 13:50:00,27.36,36.13,4.917,13,3,0,36083.40984
2017-05-18 14:00:00,27.49,35.9,4.917,14,3,0,35970.09836
2017-05-18 14:10:00,27.46,35.93,4.918,14,3,0,35642.7541
2017-05-18 14:20:00,28.02,35.43,4.919,14,3,0,35592.39344
2017-05-18 14:30:00,27.98,35.7,4.918,14,3,0,35151.7377
2017-05-18 14:40:00,27.57,35.0,4.919,14,3,0,35038.42623
2017-05-18 14:50:00,27.57,35.1,4.919,14,3,0,35139.14754
2017-05-18 15:00:00,27.46,35.8,4.921,15,3,0,34459.27869
2017-05-18 15:10:00,27.47,36.23,4.923,15,3,0,34358.55738
2017-05-18 15:20:00,27.49,37.23,4.921,15,3,0,34333.37705
2017-05-18 15:30:00,27.3,37.23,4.919,15,3,0,34270.42623
2017-05-18 15:40:00,27.46,37.7,4.922,15,3,0,34295.60656
2017-05-18 15:50:00,27.12,38.7,4.919,15,3,0,33892.72131
2017-05-18 16:00:00,26.95,42.5,4.923,16,3,0,33376.52459
2017-05-18 16:10:00,26.74,45.04,4.922,16,3,0,33439.47541
2017-05-18 16:20:00,26.54,47.4,4.914,16,3,0,33640.91803
2017-05-18 16:30:00,26.04,49.64,4.919,16,3,0,33452.06557
2017-05-18 16:40:00,25.71,50.41,4.917,16,3,0,33489.83607
2017-05-18 16:50:00,25.61,51.3,4.917,16,3,0,33439.47541
2017-05-18 17:00:00,25.31,52.64,4.922,17,3,0,33540.19672
2017-05-18 17:10:00,25.16,52.77,4.919,17,3,0,33338.7541
2017-05-18 17:20:00,25.21,52.74,4.919,17,3,0,33452.06557
2017-05-18 17:30:00,24.96,53.61,4.92,17,3,0,33729.04918
2017-05-18 17:40:00,24.53,55.04,4.919,17,3,0,33729.04918
2017-05-18 17:50:00,24.26,55.11,4.918,17,3,0,33212.85246
2017-05-18 18:00:00,24.19,55.27,4.917,18,3,0,33540.19672
2017-05-18 18:10:00,23.99,55.91,4.919,18,3,0,33930.4918
2017-05-18 18:20:00,23.68,57.14,4.921,18,3,0,34408.91803
2017-05-18 18:30:00,23.37,58.74,4.921,18,3,0,34421.5082
2017-05-18 18:40:00,23.04,59.61,4.917,18,3,0,34862.16393
2017-05-18 18:50:00,22.7,60.61,4.922,18,3,0,35164.32787
2017-05-18 19:00:00,22.35,61.91,4.925,19,3,0,35907.14754
2017-05-18 19:10:00,22.13,62.51,4.922,19,3,0,37619.40984
2017-05-18 19:20:00,21.84,63.38,4.926,19,3,0,40401.83607
2017-05-18 19:30:00,21.63,64.34,4.92,19,3,0,43864.13115
2017-05-18 19:40:00,21.41,65.21,4.92,19,3,0,45211.27869
2017-05-18 19:50:00,21.22,65.68,4.922,19,3,0,45777.83607
2017-05-18 20:00:00,21.06,66.08,4.923,20,3,0,46268.85246
2017-05-18 20:10:00,20.95,66.44,4.918,20,3,0,46873.18033
2017-05-18 20:20:00,20.77,66.91,4.922,20,3,0,46785.04918
2017-05-18 20:30:00,20.61,67.58,4.926,20,3,0,46268.85246
2017-05-18 20:40:00,20.44,67.95,4.924,20,3,0,46344.39344
2017-05-18 20:50:00,20.3,68.42,4.924,20,3,0,46394.7541
2017-05-18 21:00:00,20.28,68.55,4.917,21,3,0,46205.90164
2017-05-18 21:10:00,20.3,68.75,4.919,21,3,0,45891.14754
2017-05-18 21:20:00,20.4,67.95,4.917,21,3,0,45500.85246
2017-05-18 21:30:00,20.46,67.55,3.28,21,3,0,45085.37705
2017-05-18 21:40:00,20.28,67.81,0.084,21,3,0,44279.60656
2017-05-18 21:50:00,20.13,68.31,0.074,21,3,0,43977.44262
2017-05-18 22:00:00,20.05,68.61,0.078,22,3,0,43045.77049
2017-05-18 22:10:00,20.23,67.88,0.076,22,3,0,42126.68852
2017-05-18 22:20:00,19.96,68.51,0.076,22,3,0,41421.63934
2017-05-18 22:30:00,19.84,68.88,0.078,22,3,0,40225.57377
2017-05-18 22:40:00,19.63,69.41,0.082,22,3,0,39079.86885
2017-05-18 22:50:00,19.48,70.1,0.08,22,3,0,37783.08197
2017-05-18 23:00:00,19.53,70.1,0.079,23,3,0,36372.98361
2017-05-18 23:10:00,19.7,68.68,0.076,23,3,0,35403.54098
2017-05-18 23:20:00,19.8,68.01,0.082,23,3,0,34547.40984
2017-05-18 23:30:00,19.78,67.68,0.081,23,3,0,33666.09836
2017-05-18 23:40:00,19.88,67.41,0.08,23,3,0,32935.86885
2017-05-18 23:50:00,19.82,67.11,0.077,23,3,0,32180.45902
2017-05-19 00:00:00,19.72,67.28,0.081,0,4,0,31135.47541
2017-05-19 00:10:00,19.61,67.65,0.079,0,4,0,30254.16393
2017-05-19 00:20:00,19.43,68.72,0.078,0,4,0,29221.77049
2017-05-19 00:30:00,19.15,70.5,0.08,0,4,0,28705.57377
2017-05-19 00:40:00,18.84,71.9,0.079,0,4,0,28403.40984
2017-05-19 00:50:00,18.6,73.3,0.075,0,4,0,27975.34426
2017-05-19 01:00:00,18.44,74.1,0.077,1,4,0,27635.40984
2017-05-19 01:10:00,18.53,74.0,0.077,1,4,0,27408.78689
2017-05-19 01:20:00,18.56,73.1,0.08,1,4,0,27119.21311
2017-05-19 01:30:00,18.58,72.8,0.077,1,4,0,26703.7377
2017-05-19 01:40:00,18.54,72.3,0.075,1,4,0,26388.98361
2017-05-19 01:50:00,18.51,72.4,0.079,1,4,0,26149.77049
2017-05-19 02:00:00,18.6,71.7,0.08,2,4,0,25809.83607
2017-05-19 02:10:00,18.61,70.8,0.075,2,4,0,25520.2623
2017-05-19 02:20:00,18.57,70.5,0.08,2,4,0,25344.0
2017-05-19 02:30:00,18.55,70.6,0.081,2,4,0,25331.40984
2017-05-19 02:40:00,18.42,70.6,0.078,2,4,0,25293.63934
2017-05-19 02:50:00,18.3,70.9,0.078,2,4,0,25155.14754
2017-05-19 03:00:00,18.28,70.8,0.078,3,4,0,25545.44262
2017-05-19 03:10:00,18.22,70.9,0.077,3,4,0,25658.7541
2017-05-19 03:20:00,18.19,71.0,0.076,3,4,0,26061.63934
2017-05-19 03:30:00,18.02,71.1,0.076,3,4,0,26426.7541
2017-05-19 03:40:00,17.78,71.8,0.077,3,4,0,26237.90164
2017-05-19 03:50:00,17.46,72.7,0.076,3,4,0,25696.52459
2017-05-19 04:00:00,17.65,72.6,0.077,4,4,0,25570.62295
2017-05-19 04:10:00,17.9,70.7,0.078,4,4,0,25495.08197
2017-05-19 04:20:00,17.98,69.49,0.08,4,4,0,25180.32787
2017-05-19 04:30:00,18.14,68.29,0.081,4,4,0,24664.13115
2017-05-19 04:40:00,17.79,70.9,0.077,4,4,0,23883.54098
2017-05-19 04:50:00,17.24,73.1,0.076,4,4,0,22574.16393
2017-05-19 05:00:00,16.85,75.2,0.079,5,4,0,21529.18033
2017-05-19 05:10:00,16.78,75.7,0.076,5,4,0,21252.19672
2017-05-19 05:20:00,16.89,75.6,0.077,5,4,0,21453.63934
2017-05-19 05:30:00,16.8,75.5,0.077,5,4,0,21201.83607
2017-05-19 05:40:00,16.92,75.8,0.078,5,4,0,21428.45902
2017-05-19 05:50:00,16.78,75.3,0.081,5,4,0,21793.57377
2017-05-19 06:00:00,16.73,76.2,0.078,6,4,0,22775.60656
2017-05-19 06:10:00,16.69,75.6,0.077,6,4,0,23694.68852
2017-05-19 06:20:00,16.45,76.7,0.074,6,4,0,24311.60656
2017-05-19 06:30:00,16.09,77.9,0.078,6,4,0,24286.42623
2017-05-19 06:40:00,15.96,78.7,0.076,6,4,0,24336.78689
2017-05-19 06:50:00,15.88,79.2,0.082,6,4,0,24324.19672
2017-05-19 07:00:00,15.87,79.7,0.075,7,4,0,24576.0
2017-05-19 07:10:00,16.13,79.6,0.078,7,4,0,25180.32787
2017-05-19 07:20:00,16.37,78.9,0.081,7,4,0,25558.03279
2017-05-19 07:30:00,16.7,78.2,0.077,7,4,0,26162.36066
2017-05-19 07:40:00,17.0,77.0,0.079,7,4,0,26791.86885
2017-05-19 07:50:00,17.27,75.5,0.082,7,4,0,27421.37705
2017-05-19 08:00:00,17.58,74.3,0.079,8,4,0,27811.67213
2017-05-19 08:10:00,17.85,73.3,0.08,8,4,0,28642.62295
2017-05-19 08:20:00,18.1,72.3,0.081,8,4,0,29473.57377
2017-05-19 08:30:00,18.49,71.6,0.081,8,4,0,30002.36066
2017-05-19 08:40:00,18.95,69.33,0.082,8,4,0,29989.77049
2017-05-19 08:50:00,19.44,67.26,0.077,8,4,0,30329.70492
2017-05-19 09:00:00,19.76,66.0,0.079,9,4,0,30921.44262
2017-05-19 09:10:00,19.86,64.26,0.082,9,4,0,32079.7377
2017-05-19 09:20:00,20.2,63.4,0.081,9,4,0,32747.01639
2017-05-19 09:30:00,20.76,62.66,0.081,9,4,0,33061.77049
2017-05-19 09:40:00,20.97,60.49,0.084,9,4,0,33414.29508
2017-05-19 09:50:00,21.25,59.62,0.081,9,4,0,33905.31148
2017-05-19 10:00:00,21.68,58.19,0.079,10,4,0,34484.45902
